        cld hd  LNA    Vac   Turbo Turbo Turbo elec.  botm  brng motor board inlet  pax  exhst rjctn housn  Fan  crnt  max   min   
  Time    (K)   (K)    mbar   RPM   amps watts  (C)   (C)   (C)   (C)   (C)   (C)   (C)   (C)   (C)   (C)   RPM watts watts watts  
19:30:19  65.3 144.2 1.5e-04 90014   0.5    12    30    41    52    63  29.7  31.0  27.6  28.0 ----- ----- 1377 163.6 240.0  70.0 N
19:31:19  65.2 144.3 1.5e-04 90018   0.5    12    30    41    52    63  29.6  31.0  27.8  28.0 ----- ----- 1396 163.8 240.0  70.0 N
19:32:19  65.3 144.0 1.5e-04 90018   0.5    12    30    41    52    63  29.3  31.0  27.4  28.0 ----- ----- 1376 162.7 240.0  70.0 N
19:33:20  65.3 144.0 1.5e-04 90014   0.5    12    30    41    52    63  29.4  31.0  27.4  28.0 ----- ----- 1393 162.6 240.0  70.0 N
19:34:20  65.3 144.1 1.5e-04 90012   0.5    12    30    41    52    63  29.5  31.0  27.5  28.0 ----- ----- 1388 160.9 240.0  70.0 N
19:35:20  65.3 144.0 1.5e-04 90017   0.5    12    30    41    52    63  29.6  31.0  27.2  28.0 ----- ----- 1370 161.2 240.0  70.0 N
19:36:20  65.2 144.0 1.5e-04 90014   0.5    12    30    41    52    63  29.8  31.0  27.4  28.0 ----- ----- 1390 160.7 240.0  70.0 N
19:37:20  65.2 144.0 1.5e-04 90016   0.5    12    30    41    52    63  29.8  31.0  27.6  28.0 ----- ----- 1387 160.8 240.0  70.0 N
19:38:20  65.3 144.0 1.5e-04 90012   0.5    12    30    41    52    63  29.7  31.0  27.4  28.0 ----- ----- 1377 161.8 240.0  70.0 N
19:39:20  65.4 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.3  31.0  27.7  28.0 ----- ----- 1374 163.0 240.0  70.0 N
19:40:20  65.2 144.2 1.5e-04 90018   0.5    12    30    41    52    63  29.6  31.0  27.7  28.0 ----- ----- 1388 164.7 240.0  70.0 N
19:41:20  65.4 144.1 1.5e-04 90012   0.5    12    30    41    52    63  29.7  31.0  27.4  28.0 ----- ----- 1377 164.0 240.0  70.0 N
19:42:20  65.2 143.8 1.5e-04 90014   0.5    12    30    41    52    63  29.6  31.0  27.4  28.0 ----- ----- 1390 165.3 240.0  70.0 N
19:43:20  65.4 144.0 1.5e-04 90012   0.5    12    30    41    52    63  29.9  31.0  27.2  28.0 ----- ----- 1374 165.8 240.0  70.0 N
19:44:20  65.4 144.2 1.6e-04 90016   0.5    12    30    41    52    63  29.6  31.0  27.6  28.0 ----- ----- 1376 167.5 240.0  70.0 N
19:45:20  65.2 144.2 1.5e-04 90014   0.5    12    30    41    52    63  29.3  31.0  27.4  28.0 ----- ----- 1390 166.4 240.0  70.0 N
19:46:20  65.3 144.2 1.5e-04 90016   0.5    12    30    41    52    63  29.7  31.0  27.5  28.0 ----- ----- 1372 167.7 240.0  70.0 N
19:47:20  65.2 144.3 1.5e-04 90016   0.5    12    30    41    52    63  29.6  31.0  27.4  28.0 ----- ----- 1393 169.6 240.0  70.0 N
19:48:20  65.2 143.8 1.5e-04 90016   0.5    12    30    41    52    63  29.7  31.0  27.4  28.0 ----- ----- 1391 170.5 240.0  70.0 N
19:49:20  65.3 144.2 1.5e-04 90017   0.5    12    30    41    52    63  29.7  31.0  27.4  28.0 ----- ----- 1388 171.3 240.0  70.0 N
19:50:20  65.2 144.1 1.5e-04 90017   0.5    12    30    41    52    63  29.7  31.0  27.2  28.0 ----- ----- 1396 170.1 240.0  70.0 N
19:51:20  65.4 144.3 1.5e-04 90013   0.5    12    30    41    52    63  29.9  31.0  27.2  28.0 ----- ----- 1379 171.0 240.0  70.0 N
19:52:20  65.2 144.2 1.5e-04 90015   0.5    12    30    41    52    63  29.7  31.0  27.1  28.0 ----- ----- 1376 170.5 240.0  70.0 N
19:53:20  65.2 143.9 1.5e-04 90013   0.5    12    30    41    52    63  29.7  31.0  27.4  28.0 ----- ----- 1379 172.6 240.0  70.0 N
19:54:20  65.2 144.3 1.5e-04 90013   0.5    12    30    41    52    63  29.8  31.0  27.4  28.0 ----- ----- 1369 173.6 240.0  70.0 N
19:55:20  65.3 144.2 1.5e-04 90016   0.5    12    30    41    52    63  30.0  31.0  27.2  28.0 ----- ----- 1374 173.6 240.0  70.0 N
19:56:20  65.4 144.2 1.5e-04 90015   0.5    12    30    41    52    63  29.8  31.0  27.2  28.0 ----- ----- 1382 172.6 240.0  70.0 N
19:57:20  65.4 143.9 1.5e-04 90012   0.5    12    30    41    52    63  29.9  31.0  27.1  28.0 ----- ----- 1385 172.7 240.0  70.0 N
19:58:20  65.4 143.9 1.5e-04 90015   0.5    12    30    41    52    63  29.7  31.0  27.5  28.0 ----- ----- 1372 172.6 240.0  70.0 N
19:59:20  65.2 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.7  31.0  27.2  28.0 ----- ----- 1408 173.9 240.0  70.0 N
20:00:20  65.3 144.0 1.6e-04 90013   0.5    12    30    41    52    63  29.4  31.0  27.3  28.0 ----- ----- 1381 174.9 240.0  70.0 N
20:01:20  65.3 144.1 1.5e-04 90015   0.5    12    30    41    52    63  29.4  31.0  27.2  28.0 ----- ----- 1374 172.3 240.0  70.0 N
20:02:20  65.4 144.3 1.5e-04 90018   0.5    12    30    41    52    63  29.6  31.0  27.4  28.0 ----- ----- 1379 172.3 240.0  70.0 N
20:03:20  65.3 144.1 1.6e-04 90017   0.5    12    30    41    52    63  29.8  31.0  27.3  28.0 ----- ----- 1382 173.3 240.0  70.0 N
20:04:21  65.2 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.6  31.0  27.4  28.0 ----- ----- 1384 173.6 240.0  70.0 N
20:05:21  65.4 144.3 1.5e-04 90015   0.5    12    30    41    52    63  29.7  31.0  27.5  28.0 ----- ----- 1369 171.8 240.0  70.0 N
20:06:21  65.2 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.8  31.0  27.8  28.0 ----- ----- 1380 170.9 240.0  70.0 N
20:07:21  65.4 144.1 1.6e-04 90014   0.5    12    30    41    52    63  29.5  31.0  27.8  28.0 ----- ----- 1374 171.7 240.0  70.0 N
20:08:21  65.3 144.0 1.5e-04 90017   0.5    12    30    41    52    63  29.5  31.0  27.9  28.0 ----- ----- 1386 171.2 240.0  70.0 N
20:09:21  65.3 144.3 1.5e-04 90017   0.5    12    30    41    52    63  29.3  31.0  28.0  28.0 ----- ----- 1393 170.9 240.0  70.0 N
20:10:21  65.3 144.2 1.5e-04 90017   0.5    12    30    41    52    63  29.2  31.0  28.0  28.0 ----- ----- 1391 169.9 240.0  70.0 N
20:11:21  65.3 144.3 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1364 168.8 240.0  70.0 N
20:12:21  65.4 144.2 1.5e-04 90015   0.5    12    30    41    52    63  29.2  31.0  28.0  28.0 ----- ----- 1402 168.0 240.0  70.0 N
20:13:21  65.2 144.1 1.6e-04 90016   0.5    12    30    41    52    63  29.1  31.0  28.0  28.0 ----- ----- 1398 165.6 240.0  70.0 N
20:14:21  65.2 144.2 1.5e-04 90013   0.5    12    30    41    52    63  29.2  31.0  28.0  28.0 ----- ----- 1394 163.2 240.0  70.0 N
20:15:21  65.4 144.3 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1368 163.1 240.0  70.0 N
20:16:21  65.2 144.3 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1378 162.9 240.0  70.0 N
20:17:21  65.2 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1369 163.2 240.0  70.0 N
20:18:21  65.3 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1377 164.0 240.0  70.0 N
20:19:21  65.3 144.3 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1389 163.1 240.0  70.0 N
20:20:21  65.4 144.2 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1377 162.4 240.0  70.0 N
20:21:21  65.3 144.4 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1389 162.6 240.0  70.0 N
20:22:21  65.2 144.4 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1404 163.8 240.0  70.0 N
20:23:21  65.3 144.3 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1378 162.7 240.0  70.0 N
20:24:21  65.4 144.4 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1389 163.8 240.0  70.0 N
20:25:21  65.3 144.3 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1376 163.4 240.0  70.0 N
20:26:21  65.2 144.5 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1378 164.7 240.0  70.0 N
20:27:21  65.2 144.3 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1384 165.5 240.0  70.0 N
20:28:21  65.2 144.4 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.6  28.0 ----- ----- 1394 165.1 240.0  70.0 N
20:29:21  65.3 144.1 1.5e-04 90013   0.5    12    30    41    52    63  29.2  31.0  27.6  28.0 ----- ----- 1390 164.2 240.0  70.0 N
20:30:21  65.2 144.4 1.5e-04 90012   0.5    12    30    41    52    63  29.2  31.0  27.4  28.0 ----- ----- 1372 163.6 240.0  70.0 N
20:31:21  65.3 144.3 1.5e-04 90012   0.5    12    30    41    52    63  29.2  31.0  27.8  28.0 ----- ----- 1387 163.4 240.0  70.0 N
20:32:22  65.4 144.4 1.5e-04 90016   0.5    12    30    41    52    63  29.3  31.0  27.8  28.0 ----- ----- 1384 163.7 240.0  70.0 N
20:33:22  65.2 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.2  31.0  27.8  28.0 ----- ----- 1389 163.7 240.0  70.0 N
20:34:22  65.4 144.5 1.5e-04 90013   0.5    12    30    41    52    63  29.1  31.0  27.9  28.0 ----- ----- 1375 163.9 240.0  70.0 N
20:35:22  65.4 144.3 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1384 163.9 240.0  70.0 N
20:36:22  65.2 144.3 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1373 163.3 240.0  70.0 N
20:37:22  65.2 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1387 165.1 240.0  70.0 N
20:38:22  65.4 144.4 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1372 164.6 240.0  70.0 N
20:39:22  65.2 144.4 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1378 162.4 240.0  70.0 N
20:40:22  65.4 144.3 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1390 163.2 240.0  70.0 N
20:41:22  65.3 144.4 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1380 164.3 240.0  70.0 N
20:42:22  65.4 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1379 164.3 240.0  70.0 N
20:43:22  65.2 144.4 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1365 164.0 240.0  70.0 N
20:44:22  65.3 144.2 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.7  28.0 ----- ----- 1373 164.0 240.0  70.0 N
20:45:22  65.2 144.4 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.6  28.0 ----- ----- 1377 164.8 240.0  70.0 N
20:46:22  65.2 144.5 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1371 164.2 240.0  70.0 N
20:47:22  65.2 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.7  28.0 ----- ----- 1381 166.0 240.0  70.0 N
20:48:22  65.2 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.7  28.0 ----- ----- 1386 165.8 240.0  70.0 N
20:49:22  65.3 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1372 166.0 240.0  70.0 N
20:50:22  65.4 144.5 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1378 164.2 240.0  70.0 N
20:51:22  65.4 144.5 1.6e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.7  28.0 ----- ----- 1389 166.2 240.0  70.0 N
20:52:22  65.2 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1380 166.4 240.0  70.0 N
20:53:22  65.4 144.5 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1394 164.8 240.0  70.0 N
20:54:22  65.4 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1399 164.1 240.0  70.0 N
20:55:22  65.2 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1381 162.4 240.0  70.0 N
20:56:22  65.2 144.5 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1375 162.5 240.0  70.0 N
20:57:22  65.4 144.4 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1388 162.1 240.0  70.0 N
20:58:22  65.2 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1388 163.1 240.0  70.0 N
20:59:22  65.3 144.4 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1379 162.1 240.0  70.0 N
21:00:22  65.3 144.4 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1371 162.6 240.0  70.0 N
21:01:22  65.3 144.5 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1384 161.3 240.0  70.0 N
21:02:22  65.2 144.4 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1377 162.2 240.0  70.0 N
21:03:22  65.2 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1374 162.4 240.0  70.0 N
21:04:22  65.2 144.4 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1375 161.3 240.0  70.0 N
21:05:23  65.4 144.4 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1378 162.1 240.0  70.0 N
21:06:23  65.4 144.3 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.1  28.0 ----- ----- 1374 163.3 240.0  70.0 N
21:07:23  65.4 144.4 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1381 164.9 240.0  70.0 N
21:08:23  65.2 144.4 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1389 164.6 240.0  70.0 N
21:09:23  65.2 144.2 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1385 163.8 240.0  70.0 N
21:10:23  65.3 144.4 1.6e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1368 163.0 240.0  70.0 N
21:11:23  65.2 144.4 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.1  28.0 ----- ----- 1360 163.6 240.0  70.0 N
21:12:23  65.2 144.4 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1405 162.8 240.0  70.0 N
21:13:23  65.2 144.3 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.1  28.0 ----- ----- 1399 162.5 240.0  70.0 N
21:14:23  65.4 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1400 162.3 240.0  70.0 N
21:15:23  65.3 144.3 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1388 162.0 240.0  70.0 N
21:16:23  65.3 144.2 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1395 162.7 240.0  70.0 N
21:17:23  65.4 143.9 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1394 164.6 240.0  70.0 N
21:18:23  65.2 144.1 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1389 163.0 240.0  70.0 N
21:19:23  65.4 144.0 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1387 163.7 240.0  70.0 N
21:20:23  65.2 143.9 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.7  28.0 ----- ----- 1402 165.1 240.0  70.0 N
21:21:23  65.3 144.1 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.7  28.0 ----- ----- 1371 166.2 240.0  70.0 N
21:22:23  65.4 144.3 1.6e-04 90016   0.5    12    30    41    52    63  29.1  31.0  27.6  28.0 ----- ----- 1380 167.5 240.0  70.0 N
21:23:23  65.2 144.0 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.6  28.0 ----- ----- 1383 167.2 240.0  70.0 N
21:24:23  65.2 144.0 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1377 167.1 240.0  70.0 N
21:25:23  65.2 144.0 1.6e-04 90016   0.5    12    30    41    52    63  29.0  31.0  28.0  28.0 ----- ----- 1374 168.1 240.0  70.0 N
21:26:23  65.2 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.9  28.0 ----- ----- 1375 167.2 240.0  70.0 N
21:27:23  65.2 144.1 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1377 166.5 240.0  70.0 N
21:28:23  65.2 143.8 1.5e-04 90017   0.5    12    30    41    52    63  29.1  31.0  27.7  28.0 ----- ----- 1388 165.7 240.0  70.0 N
21:29:23  65.4 144.0 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.8  28.0 ----- ----- 1392 167.3 240.0  70.0 N
21:30:23  65.3 144.1 1.5e-04 90016   0.5    12    30    41    52    63  29.1  31.0  27.6  28.0 ----- ----- 1393 167.1 240.0  70.0 N
21:31:23  65.3 144.0 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1393 167.0 240.0  70.0 N
21:32:23  65.4 143.8 1.6e-04 90015   0.5    12    30    41    52    63  29.1  31.0  27.7  28.0 ----- ----- 1390 165.9 240.0  70.0 N
21:33:23  65.2 144.0 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1385 166.4 240.0  70.0 N
21:34:23  65.2 144.2 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1380 165.2 240.0  70.0 N
21:35:23  65.2 144.3 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.6  28.0 ----- ----- 1381 167.5 240.0  70.0 N
21:36:23  65.2 144.1 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.6  28.0 ----- ----- 1379 166.2 240.0  70.0 N
21:37:23  65.4 144.0 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1389 166.1 240.0  70.0 N
21:38:23  65.3 144.2 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.5  28.0 ----- ----- 1398 166.9 240.0  70.0 N
21:39:23  65.3 144.1 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1387 167.2 240.0  70.0 N
21:40:23  65.2 144.3 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1384 167.5 240.0  70.0 N
21:41:24  65.3 144.0 1.6e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1371 166.6 240.0  70.0 N
21:42:24  65.3 143.8 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1382 165.1 240.0  70.0 N
21:43:24  65.3 144.2 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1380 166.0 240.0  70.0 N
21:44:24  65.4 144.1 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1390 167.2 240.0  70.0 N
21:45:24  65.2 144.1 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1389 166.9 240.0  70.0 N
21:46:24  65.3 143.9 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1384 168.0 240.0  70.0 N
21:47:24  65.3 144.2 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1370 167.0 240.0  70.0 N
21:48:24  65.4 143.9 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1379 166.4 240.0  70.0 N
21:49:24  65.2 144.3 1.5e-04 90015   0.5    12    30    41    52    63  29.0  30.9  27.4  28.0 ----- ----- 1365 169.1 240.0  70.0 N
21:50:24  65.3 144.2 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1389 169.3 240.0  70.0 N
21:51:24  65.4 144.2 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1379 168.7 240.0  70.0 N
21:52:24  65.2 144.0 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1388 171.1 240.0  70.0 N
21:53:24  65.4 144.0 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.0  28.0 ----- ----- 1389 170.4 240.0  70.0 N
21:54:24  65.4 144.1 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.0  28.0 ----- ----- 1393 171.5 240.0  70.0 N
21:55:24  65.2 144.0 1.5e-04 90013   0.5    12    30    41    52    63  29.0  30.9  27.0  28.0 ----- ----- 1402 172.0 240.0  70.0 N
21:56:24  65.4 144.1 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.0  28.0 ----- ----- 1390 170.2 240.0  70.0 N
21:57:24  65.4 144.3 1.5e-04 90018   0.5    12    30    41    52    63  29.0  30.9  27.0  28.0 ----- ----- 1368 169.7 240.0  70.0 N
21:58:24  65.4 144.2 1.5e-04 90014   0.5    12    30    41    52    63  29.0  30.9  27.1  28.0 ----- ----- 1391 170.6 240.0  70.0 N
21:59:24  65.2 144.0 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.0  28.0 ----- ----- 1379 169.8 240.0  70.0 N
22:00:24  65.3 144.2 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.1  28.0 ----- ----- 1389 170.9 240.0  70.0 N
22:01:24  65.3 144.3 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1381 172.8 240.0  70.0 N
22:02:24  65.3 144.0 1.5e-04 90017   0.5    12    30    41    52    63  29.0  30.9  27.1  28.0 ----- ----- 1369 173.1 240.0  70.0 N
22:03:24  65.3 143.9 1.6e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.1  28.0 ----- ----- 1382 172.6 240.0  70.0 N
22:04:24  65.2 144.0 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1381 171.5 240.0  70.0 N
22:05:24  65.2 143.9 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.0  28.0 ----- ----- 1384 172.1 240.0  70.0 N
22:06:24  65.4 144.0 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1383 172.5 240.0  70.0 N
22:07:24  65.4 144.0 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1372 173.7 240.0  70.0 N
22:08:24  65.4 144.1 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1377 173.7 240.0  70.0 N
22:09:24  65.2 143.9 1.5e-04 90012   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1393 172.5 240.0  70.0 N
22:10:24  65.3 143.9 1.5e-04 90014   0.5    12    30    41    52    63  29.1  30.9  27.3  28.0 ----- ----- 1374 171.5 240.0  70.0 N
22:11:24  65.2 144.2 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1377 172.5 240.0  70.0 N
22:12:24  65.3 144.1 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1372 171.3 240.0  70.0 N
22:13:24  65.2 144.0 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1375 170.2 240.0  70.0 N
22:14:24  65.4 144.1 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1384 170.0 240.0  70.0 N
22:15:24  65.2 144.1 1.5e-04 90013   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1378 170.7 240.0  70.0 N
22:16:25  65.2 144.2 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1371 170.8 240.0  70.0 N
22:17:25  65.2 143.8 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1383 169.0 240.0  70.0 N
22:18:25  65.3 144.1 1.5e-04 90014   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1386 167.4 240.0  70.0 N
22:19:25  65.3 144.0 1.5e-04 90017   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1373 167.8 240.0  70.0 N
22:20:25  65.3 144.0 1.5e-04 90012   0.5    12    30    41    52    63  29.0  30.9  27.4  28.0 ----- ----- 1378 168.8 240.0  70.0 N
22:21:25  65.3 144.0 1.5e-04 90015   0.5    12    30    41    52    63  29.0  31.0  27.2  28.0 ----- ----- 1382 169.7 240.0  70.0 N
22:22:25  65.4 144.0 1.5e-04 90016   0.5    12    30    41    52    63  29.0  31.0  27.4  28.0 ----- ----- 1393 170.9 240.0  70.0 N
22:23:25  65.3 143.5 1.5e-04 90014   0.5    12    30    41    52    63  29.1  30.9  27.1  28.0 ----- ----- 1390 172.6 240.0  70.0 N
22:24:25  65.3 144.1 1.5e-04 90014   0.5    12    30    41    52    63  29.1  31.0  27.3  28.0 ----- ----- 1379 172.3 240.0  70.0 N
22:25:25  65.2 144.1 1.5e-04 90017   0.5    12    30    41    52    63  29.0  30.9  27.4  28.0 ----- ----- 1375 171.6 240.0  70.0 N
22:26:25  65.3 143.9 1.5e-04 90018   0.5    12    30    41    52    63  29.0  31.0  27.3  28.0 ----- ----- 1370 170.6 240.0  70.0 N
